3489,3686,26,49,35,40,118,3125
2056,3476,74,93,140,7,50,2395
799,2545,52,61,135,38,68,1869
638,1000,72,91,142,19,0,2072
858,1217,90,34,32,45,27,898
2022,2918,67,73,88,20,80,2123
3956,5296,52,58,143,2,0,3406
1803,1000,55,42,179,31,0,1903
1634,1618,34,79,100,42,133,2031
2686,5008,76,31,80,6,0,2390
4335,9360,83,47,33,53,123,2938
4235,5668,10,46,188,13,282,2429
3334,4754,63,62,104,38,0,3096
4760,7517,74,62,21,13,0,4078
1498,1550,31,59,50,15,0,1895
3067,3649,70,51,3,18,295,2290
1807,1355,67,82,176,16,75,2011
1156,1000,63,75,166,41,0,2460
3160,5512,28,73,199,50,197,3887
2711,4439,79,63,0,69,0,2757
2409,3869,43,57,168,66,183,2207
4230,2744,88,64,177,41,287,4221
2546,5528,53,97,16,27,0,2545
1640,2135,61,51,66,65,162,2076
2345,3606,38,54,117,35,72,2426
2208,2181,23,70,85,23,38,1780
4130,7425,71,36,65,22,0,4262
3711,3106,24,88,1,27,0,4640
4232,2419,76,62,72,25,49,3008
4329,4003,31,94,160,54,182,4751
2010,1146,16,89,181,49,11,2129
2460,2101,88,66,133,57,240,3390
2694,3637,71,86,44,11,0,2980
3167,2235,67,42,0,3,0,2675
2954,5683,89,91,138,9,60,2960
2446,4289,76,84,161,40,0,2829
3308,3124,29,71,128,56,0,3316
4325,2313,71,90,76,14,207,3069
4036,3080,65,67,48,61,181,2993
4322,7252,87,77,91,5,344,5164
1402,1000,88,83,12,35,0,1517
864,1000,27,55,93,26,30,915
4758,4320,57,72,195,1,117,3463
2363,4346,89,84,183,24,100,3043
615,1000,84,79,68,47,0,1078
2884,2771,80,50,45,2,39,1993
2990,4344,10,69,86,30,238,3819
1442,1608,51,59,135,25,89,1986
2224,3152,81,99,121,62,0,2674
2834,4549,84,54,183,1,132,2306
3267,2512,78,98,10,63,0,3448
1637,2426,38,58,198,59,0,2561
3027,6048,15,96,150,54,244,4438
3920,5652,21,76,109,55,93,3223
3453,1506,21,79,30,65,335,4746
4721,6796,62,42,103,71,157,3419
1727,2659,52,97,111,53,139,2915
4252,3162,82,74,60,70,0,3705
4235,7360,54,46,7,62,167,3807
1195,1438,28,88,64,37,17,1480
3734,5840,65,59,157,45,145,3735
4614,5428,34,32,151,17,154,3094
2811,6037,78,46,114,2,0,3247
3341,4493,54,80,51,37,240,2670
4708,9363,71,53,62,54,108,3855
4059,5737,23,93,60,42,39,3707
3898,2035,86,100,76,29,206,3988
3194,2686,69,49,118,40,0,3012
1588,1749,73,58,89,11,0,2025
524,1000,60,38,108,20,25,745
2072,1250,51,100,34,66,0,2477
4736,2661,14,62,136,5,0,5067
2267,3588,75,53,18,50,88,1912
2735,4544,79,61,167,9,0,2833
700,1053,70,33,39,41,0,1056
756,1000,75,51,108,53,0,1138
4247,5002,71,52,130,49,90,3547
3675,5690,13,78,100,67,33,3326
4106,2339,24,73,71,36,116,3192
3836,4568,65,51,69,23,249,4021
913,1381,29,96,4,39,13,1352
2514,3714,33,71,26,59,248,3391
1881,4354,18,81,171,23,0,2587
1598,1322,30,46,37,23,132,1589
3926,7944,50,43,199,43,0,3776
4155,2588,22,93,88,25,119,3857
1409,2668,14,74,70,60,86,2694
687,1218,73,93,77,33,0,1590
2515,2508,80,55,57,47,56,2187
2592,1568,79,61,156,33,153,2058
857,1000,60,63,95,49,46,1239
2922,2789,25,57,62,30,0,3565
4757,8224,60,48,18,58,0,4181
1997,1000,51,77,154,59,0,2774
2842,2496,61,100,52,33,132,2171
3451,3820,82,56,96,39,0,3804
1738,1158,19,80,172,46,0,1988
4465,5865,72,46,119,23,0,4734
1550,1000,45,97,104,26,0,1983
4201,8107,54,30,9,49,288,4449
3280,2371,15,43,85,24,0,3249
2088,3694,15,36,19,42,0,2311
4378,5256,75,93,146,27,0,4900
3328,5464,47,53,167,41,327,4299
2056,1927,78,84,145,13,85,1960
4358,2471,70,30,81,22,48,2966
1804,3289,87,98,1,47,143,2775
682,1000,72,30,176,65,0,1294
2087,1388,29,71,150,29,45,2150
1159,1000,84,38,46,30,86,1514
4453,5849,73,48,123,6,0,3704
1511,1665,90,80,88,6,97,2195
2807,4809,45,39,81,5,0,2383
1535,2757,43,35,174,20,69,1337
4545,3491,72,95,18,39,358,5190
1764,1000,34,97,23,48,0,2704
2384,4235,53,88,174,60,46,2607
2309,4021,83,79,105,23,0,2433
3667,1905,33,65,157,60,260,4230
2841,4769,83,46,84,13,155,2798
2937,1000,45,72,193,68,88,2701
1167,2510,12,41,128,52,93,1802
3124,4177,40,85,21,41,0,3367
2688,4208,53,40,37,19,77,2446
1606,2035,54,56,18,35,137,2206
2724,4431,51,91,146,5,0,2663
697,1000,30,38,193,5,27,677
3171,1957,41,65,92,6,96,2670
3992,6515,37,75,113,41,0,3738
2948,5245,56,58,113,41,0,3589
2448,4500,26,70,57,44,0,3443
4399,2807,38,57,184,48,0,4624
2510,2451,57,93,175,37,71,2543
4618,8154,42,45,27,33,245,4351
4488,8455,77,76,4,6,0,4088
734,1000,48,46,145,46,16,752
1428,1651,14,30,164,36,121,1599
4107,8530,77,60,24,44,168,4044
4023,3853,61,49,128,7,87,2653
2129,2448,38,48,167,29,92,1929
1816,4305,46,34,182,65,89,2130
3357,6876,17,44,94,60,0,3233
1624,2704,29,54,166,35,146,2432
3087,5874,50,64,94,57,202,2579
1523,1000,79,84,75,29,0,2236
1878,1033,45,92,152,38,0,3155
3874,7219,41,76,150,12,0,4066
2019,1741,14,96,170,58,34,2617
1391,1485,77,51,47,36,48,1656
4572,6241,31,98,37,52,0,4713
2757,4272,40,31,89,27,169,2737
3288,3421,50,54,23,25,273,3662
896,1180,14,90,132,40,0,1654
4924,4776,84,57,144,60,204,4123
3737,4849,46,95,164,29,203,3584
4393,6551,65,44,14,3,0,4666
2505,3826,33,84,193,13,118,2968
2516,2814,25,67,19,68,165,2721
1696,2405,72,73,186,2,32,2333
661,1000,35,87,158,13,64,1167
4476,7602,75,33,153,35,0,4600
1275,1545,79,89,75,56,0,2001
4104,6189,88,73,39,41,0,4254
3823,7371,82,33,104,20,284,2465
734,1038,73,88,152,40,0,1583
2048,3865,90,41,61,61,0,2918
2596,5361,12,76,57,34,0,3434
4713,7317,20,36,70,19,146,3663
2601,4613,37,41,159,45,32,2134
2173,1000,71,100,116,29,212,2415
2600,3488,57,83,86,19,22,2305
4157,4927,37,87,173,56,0,4574
4248,5634,73,44,153,2,375,2985
2315,2171,11,85,6,65,14,2215
2505,2953,25,44,174,27,0,2415
4993,6325,20,31,177,30,484,2947
1174,2068,12,42,172,25,0,1637
2658,2899,51,77,43,56,176,3286
3161,3796,38,62,152,65,159,2703
2564,3533,78,61,51,31,0,2470
4351,7055,40,82,145,60,0,4159
3753,6190,86,50,134,34,270,3921
4766,2316,34,95,21,17,0,4262
1901,3439,69,83,156,72,189,1869
4404,6376,50,62,179,3,0,3894
4423,5720,62,37,113,31,89,3329
3727,4507,48,62,168,8,0,3476
3331,4740,64,58,72,26,314,3910
4258,6475,39,86,14,15,0,4591
3012,4802,80,90,122,56,149,3166
2651,4169,11,84,76,62,105,2271
4175,4786,17,81,56,13,0,3961
3245,4433,72,72,93,46,109,2649
4264,3333,37,31,162,9,133,3519
2722,2693,83,84,89,3,0,3628
3292,5669,47,47,18,23,256,2223
3962,7023,71,74,140,41,245,4504
4563,3120,86,44,20,44,13,3232
2024,2012,32,36,87,58,0,2015
532,1707,74,56,25,11,48,1090
4525,6861,49,69,55,19,368,2768
3303,3134,14,61,29,37,102,2310
4396,7685,27,45,23,10,0,4056
4209,5462,47,92,95,33,290,4666
1219,1189,38,89,157,20,0,2078
1472,2174,35,81,120,44,0,2772
4218,5179,69,78,153,13,236,3060
4902,4117,45,78,101,63,0,4597
2707,4624,38,55,81,14,0,2664
3530,5855,22,99,112,38,161,3898
3616,6430,49,38,75,36,193,2689
3785,2425,79,73,20,9,284,4327
1143,1314,11,93,150,5,0,1530
4496,3751,83,65,27,24,288,4318
988,1000,52,32,123,64,0,1683
2704,4838,58,83,80,48,0,3279
3157,3639,31,50,78,43,92,2193
3776,3676,83,96,22,39,105,3300
1602,1882,44,38,186,25,0,1743
1741,2158,28,41,180,5,55,1514
1015,1000,13,66,52,60,27,1522
892,2044,28,66,161,7,0,1427
4216,6354,13,85,104,6,198,4647
2347,2536,58,92,11,12,80,2902
3155,2996,35,55,129,33,54,2723
1479,1586,12,75,24,21,130,2072
3902,4374,61,82,87,58,0,3572
732,1260,79,91,195,3,0,1562
2052,2741,60,76,171,57,183,2712
3770,6548,25,90,161,53,26,3244
2909,2894,56,33,133,62,108,2620
4012,3792,89,31,94,13,59,2367
525,1000,55,52,38,51,0,848
960,2001,64,84,126,19,20,1364
4264,5266,48,70,177,59,353,4992
3931,5007,15,97,23,62,179,3265
3983,6344,70,66,4,37,103,2809
2494,2520,18,40,53,15,0,2312
1572,2142,74,44,9,12,44,1578
715,1000,79,59,74,47,68,988
2223,1000,16,86,93,16,149,2832
2092,2170,70,91,106,16,21,2105
3106,1215,66,62,68,67,37,2069
3341,3308,54,32,59,64,183,3056
2276,2924,24,38,141,49,118,2470
2552,5454,18,61,32,21,49,2202
2196,3782,55,86,196,62,207,2566
3493,6098,45,50,167,54,0,3935
2969,5772,55,52,39,3,153,2987
4309,3851,39,59,90,12,265,3263
3283,6457,20,98,194,38,311,3375
4145,2044,79,64,9,70,0,3532
2849,5228,48,68,199,17,0,3492
2432,3216,48,84,61,21,38,2637
3794,2209,62,36,30,70,0,4246
2257,1845,40,91,5,47,61,2628
1616,2549,72,68,94,37,0,2824
3067,3777,34,49,33,54,0,3008
992,2005,59,95,66,11,0,1625
3806,2440,68,44,189,9,49,2877
1119,1000,58,50,11,68,15,1451
4323,4845,54,64,134,13,174,3973
2046,2170,62,85,118,1,138,1968
4063,3208,35,36,119,5,0,3286
4252,8018,49,73,76,41,185,2949
2390,3020,21,87,131,50,0,2504
1775,1998,10,71,20,7,0,2490
3243,3184,79,47,77,21,0,2646
2993,5979,10,35,163,53,245,3765
856,1972,17,33,134,20,0,1029
1369,1660,42,98,76,65,0,2323
1385,1645,77,43,162,32,23,1649
1783,3614,15,76,176,41,149,2798
1119,1206,69,82,96,33,58,2020
1382,2656,72,50,120,25,0,1838
1296,2212,61,42,138,24,0,1080
3925,3625,88,44,88,37,0,3501
1796,3958,79,74,102,50,0,2310
744,1268,15,94,23,9,59,1486
1429,2691,60,32,170,4,116,1904
1019,1601,36,46,178,54,94,1512
3712,5806,55,46,176,6,94,3094
2909,3732,78,49,121,66,151,3030
507,1643,26,33,119,37,0,842
3025,3146,26,44,21,45,0,2603
3923,4631,32,86,78,14,331,4727
4782,9316,42,56,43,66,0,4816
4167,3601,75,49,108,7,174,2789
3301,3022,49,47,185,37,0,2786
585,2068,82,78,55,16,56,1373
3615,3143,24,53,73,17,198,3470
2968,2309,21,47,190,1,236,3255
4119,2758,31,64,88,2,0,4314
2136,4176,27,84,120,33,0,2447
4509,4942,71,65,37,65,292,4672
3826,3445,70,53,99,51,0,3647
2718,4601,69,62,41,33,0,2968
2717,1633,88,66,134,3,186,3301
2869,6175,48,42,169,60,80,2523
1443,2169,90,79,89,47,0,2364
3160,3014,16,100,190,47,303,2673
3436,3310,44,64,123,6,138,2805
4944,5580,43,64,124,60,0,4751
4447,7844,76,53,110,36,0,3828
1696,1000,11,68,126,6,0,2302
4605,3626,54,48,132,30,394,5102
3287,3039,72,73,120,10,0,3690
1961,1711,11,75,29,28,0,2470
3818,3774,63,74,62,6,92,3411
1166,1049,60,61,186,24,0,1514
4243,4422,14,35,163,68,16,3108
1100,1938,80,36,37,45,29,998
3152,3060,34,44,22,27,0,2871
4406,2338,75,33,175,19,304,4115
2951,3672,13,94,106,13,14,2594
2129,1824,70,73,86,33,123,1777
3930,5185,53,51,0,45,81,3028
4174,5810,46,52,99,56,186,3832
4429,4800,87,94,91,72,0,4348
3265,3461,19,49,32,46,0,3226
4869,3822,83,61,109,19,0,4694
1605,2453,89,38,82,55,0,1652
3508,5785,32,71,197,50,31,2849
2661,4768,85,100,83,65,123,3256
4700,7095,22,84,159,30,0,4571
2413,4143,30,44,156,46,164,2621
2901,4269,56,79,156,19,0,3206
2272,1997,72,76,85,5,130,2380
3371,2140,34,97,104,52,307,4545
2829,4732,58,67,121,20,0,3655
4454,8167,32,65,165,33,300,3441
2950,4511,14,66,187,12,118,2804
1632,3123,38,71,195,21,44,2324
1199,1321,14,48,134,56,0,1622
2538,4153,48,66,93,23,144,2800
5000,4389,44,94,73,20,288,5249
2679,4966,90,68,134,49,32,2588
3338,4257,39,55,4,47,0,3532
1373,1121,65,71,195,70,116,2387
583,1017,11,91,46,45,55,1548
3175,6426,60,96,142,72,88,3350
3680,7281,32,79,38,27,81,2973
4475,8216,20,58,35,32,0,3960
1891,1000,33,31,114,29,106,1269
3718,4743,18,47,1,71,241,2689
1114,1000,80,43,83,56,22,1101
3471,1748,19,69,54,43,0,3202
4076,3743,87,59,187,64,0,3951
770,1000,80,58,24,23,0,1144
4566,7396,66,58,13,60,349,3401
1890,2165,42,87,176,43,0,2402
4107,6394,51,60,4,31,322,2851
4573,6084,27,63,144,52,109,4188
3575,6996,27,91,68,68,23,3254
789,1045,61,50,174,60,60,1526
2980,5650,53,83,176,12,0,3808
3424,5589,59,49,150,28,150,2762
1080,1492,70,100,92,5,85,2363
753,1000,28,47,15,46,47,1223
4776,4293,61,73,134,46,30,3280
1324,2202,64,85,42,27,0,1950
4332,6756,34,46,171,26,0,3679
4396,6177,84,57,79,72,0,4676
2173,3351,22,50,187,12,93,2358
3227,4023,43,66,137,52,0,3336
3656,6417,81,52,126,37,187,3663
4807,7805,84,88,132,39,393,3812
883,1000,73,81,50,67,18,1379
841,1619,19,46,6,19,24,1082
2487,2215,26,67,21,71,190,3085
4559,3143,14,30,23,24,0,3617
4582,5786,19,73,103,45,0,4746
3298,1802,36,49,41,8,0,2896
3740,2596,65,76,149,72,234,4145
2349,4349,58,55,182,30,0,2477
4113,7443,79,100,110,45,352,5377
3249,3404,18,47,105,26,0,3614
1635,2061,81,38,198,17,0,1401
3950,5782,87,89,169,67,0,4095
4311,5062,63,66,173,57,0,4779
3051,2192,61,92,147,64,0,4451
4808,9683,84,44,32,23,470,5718
809,2136,20,38,133,12,18,740
3208,3782,44,95,14,8,0,3112
2491,3538,84,30,68,72,0,2259
771,1000,45,38,200,38,43,1323
4142,4393,64,86,89,33,21,3428
4586,8910,12,85,30,48,0,4741
4849,4877,37,30,146,43,310,4666
1020,1389,62,83,14,25,59,1688
1476,1480,63,48,33,15,0,2067
4222,5428,62,47,191,10,0,4065
4051,7051,74,53,82,20,0,4437
4605,4005,62,81,176,16,364,5074
3273,4638,49,49,81,57,0,2828
3052,4069,50,40,173,46,165,3118
3332,3308,47,89,50,1,304,2569
3464,1054,40,82,3,46,0,4420
3300,5916,83,54,40,62,0,3298
4375,7250,57,44,8,41,0,4766
1604,2839,10,83,166,15,86,2548
3036,6148,68,72,64,44,204,3551
3994,7442,68,31,66,34,120,2950
2414,3775,12,49,86,4,99,2396
3572,4607,82,45,0,2,0,3317
1506,2608,58,96,151,39,19,2026
906,1000,85,59,121,54,13,1285
666,1000,43,80,147,10,0,1041
1008,1067,71,32,191,42,0,1432
2161,1000,43,80,147,45,110,1700
4164,3551,32,75,123,26,277,4820
3024,5037,69,52,167,25,281,4065
2620,1391,37,46,157,29,0,2415
1863,3873,54,95,22,60,104,2390
1831,3455,85,52,119,52,163,2437
2792,4542,69,52,55,21,0,2466
2038,1000,84,36,46,8,11,1281
3908,5094,65,72,144,66,38,3312
1060,1261,13,91,1,18,103,1726
1599,2963,27,63,105,15,148,2537
674,1636,48,73,107,59,46,1134
2656,3866,64,99,14,55,171,3089
2730,5437,67,84,31,32,0,3171
4660,7934,40,87,161,53,0,4966
4420,5331,37,72,187,29,240,4517
1997,3442,36,90,30,67,38,2282
4354,2411,39,67,14,4,130,3643
2067,2602,51,86,105,57,129,2488
1651,1056,84,70,30,38,100,1971
542,1048,77,90,12,65,26,1355
3990,6083,53,92,112,47,0,5119
3373,2756,30,52,24,9,61,2176
1793,4201,70,99,27,19,0,3090
3886,4325,22,33,104,26,34,2948
3472,4317,47,30,11,46,0,3081
4422,3097,38,35,120,56,0,3847
1492,2770,62,85,181,10,0,1865
2740,1293,45,32,112,30,241,3066
1976,2994,14,71,143,40,134,2234
3907,3521,29,38,189,55,0,3635
889,1361,20,88,73,58,0,2097
1499,1318,81,67,137,31,126,2623
2355,1000,37,71,193,72,0,2206
1158,1137,58,79,90,47,0,2255
3263,4284,50,43,51,37,0,2998
3722,7632,83,96,25,2,0,3913
4908,6967,38,68,108,40,0,4894
4568,3826,36,73,128,3,256,4434
3066,2618,77,30,113,58,0,3027
3777,3211,44,79,86,71,81,3303
874,1830,19,91,162,38,38,1376
4197,5973,35,32,123,29,12,2777
612,1122,70,70,128,43,0,1310
3697,2450,78,65,88,27,286,2711
2878,5391,65,86,37,27,150,3578
639,1607,73,57,139,3,40,1353
1924,1570,50,88,191,29,185,2962
3449,6424,13,58,137,13,289,3995
3668,5643,75,67,154,60,0,3734
1016,1496,46,63,166,67,11,1401
3116,4272,43,94,198,70,243,3961
1387,1000,59,49,69,47,0,1750
3604,7288,79,55,44,68,0,3429
549,1000,84,56,10,33,12,829
4451,3199,51,52,23,6,0,4012
518,1000,43,51,39,71,35,863
1973,3091,19,76,88,70,0,2686
4561,6315,14,97,36,51,0,4854
951,1196,28,95,195,22,0,1540
4265,5547,30,98,67,72,0,5410
2938,4154,43,44,120,24,42,2350
4810,2305,38,73,128,65,43,3297
2049,2354,88,80,93,53,0,2624
3974,2752,49,94,44,41,355,4842
627,1787,89,54,30,32,0,1775
3261,4958,27,90,36,69,0,3569
1915,1520,70,81,196,45,47,2644
1017,2297,45,67,98,14,0,1325
1841,1707,79,98,3,13,0,2884
2488,4004,16,66,198,50,157,3119
2934,6336,26,75,95,34,0,3263
707,1710,53,45,105,46,67,1587
3866,6864,26,61,120,7,247,3045
4814,8188,44,46,16,65,198,4190
3100,2752,14,65,0,19,21,2565
2695,4726,54,71,183,13,0,2882
4998,7904,84,48,22,23,0,4441
4054,7654,25,36,6,66,217,4028
3349,5450,51,59,168,36,276,2610
1806,1000,65,96,6,72,158,1696
4695,7506,33,31,83,64,291,4576
3055,6055,76,56,73,11,156,3235
2805,2956,61,76,180,41,0,2986
3494,6205,87,39,163,33,260,3929
1059,1503,10,68,43,61,53,1421
3464,6069,34,38,109,18,0,3365
1771,1682,85,54,121,7,138,2088
2313,2314,82,49,138,29,131,2684
1109,1783,51,40,148,16,67,1559
2961,2121,72,45,131,69,130,2707
4620,6499,34,51,88,29,124,2984
783,1000,57,91,34,29,50,1137
3428,6409,64,53,34,16,161,3011
4896,2940,75,65,34,4,180,4018
1591,1981,33,47,166,65,90,1427
1316,2348,53,49,32,72,127,2210
582,1000,65,37,76,1,39,674
2420,4157,44,44,67,3,125,2917
3644,6943,15,53,171,66,274,2720
2593,3663,58,76,50,57,203,2025
3204,4999,22,61,41,39,169,3319
869,1665,21,71,172,7,50,1535
2318,2820,20,66,29,55,20,2246
2601,4286,56,62,162,17,0,3481
3990,7326,69,30,27,68,0,3306
1864,4078,61,46,105,1,125,1760
4962,5399,70,75,172,35,238,3368
3842,3957,49,63,47,17,283,3310
4176,3040,80,32,54,28,17,3116
2926,2987,84,85,135,32,219,3590
572,1000,62,41,153,55,0,764
1359,2212,31,53,124,19,0,2109
2924,1769,56,92,54,44,11,2395
1564,1000,36,37,193,62,90,1415
2717,3728,90,55,69,1,207,2796
4517,3736,27,87,47,51,0,5144
2759,5619,29,67,6,17,149,3170
4251,7855,51,78,74,37,0,4176
2586,3007,50,72,122,36,181,2099
868,1245,81,88,79,29,0,1584
3304,3491,67,50,133,69,0,3226
650,1092,49,42,164,3,0,1059
1634,1867,84,32,136,15,0,1640
4664,5066,21,50,180,69,435,5571
4401,2615,16,31,16,41,0,3740
1684,3813,36,73,107,31,45,2174
4926,8062,11,95,197,35,0,5063
2051,3613,15,47,46,7,79,1905
4933,3824,70,45,10,45,297,4554
2129,3208,41,41,137,57,0,2192
1827,3906,38,89,60,22,53,2318
2026,3079,74,83,129,70,153,2978
2173,2703,24,69,156,21,80,2443
2073,2196,19,51,50,47,0,2084
3186,5948,19,33,72,27,154,2503
4870,9222,46,50,127,10,169,4348
2866,1357,41,52,193,44,23,2257
4257,8377,45,71,67,51,419,5365
2934,2580,73,70,56,18,0,2930
1369,1835,82,65,93,38,82,1572
1514,2958,25,46,191,36,150,2059
1102,1882,53,36,128,68,0,1447
4321,4813,85,70,6,45,0,3845
1190,1986,44,91,81,9,0,1782
993,1000,60,86,135,13,98,1268
3056,3997,14,55,78,57,277,4007
4985,7426,47,53,185,37,182,4387
3343,5207,23,78,193,28,0,3431
3096,3958,61,60,149,14,153,2223
2373,2573,77,54,179,47,0,2436
3317,3827,27,35,66,15,158,3397
944,2103,62,98,3,56,0,1862
4141,6402,40,46,88,69,0,4373
1241,2080,13,91,68,19,52,1857
1179,1000,24,36,182,58,14,1068
2967,1609,51,47,151,70,0,3050
4197,5301,68,74,82,30,120,4194
1858,1000,82,53,126,35,0,2636
562,1000,41,84,139,17,42,1524
3059,3804,89,61,182,16,168,3117
4269,6013,54,36,46,68,18,3328
634,1000,40,48,145,36,58,1234
4144,3963,34,91,50,11,44,3320
3778,4898,10,61,187,4,17,2919
3574,4830,76,78,120,5,154,2665
3481,6699,76,45,66,64,0,3685
2137,3973,68,59,138,35,29,2252
1424,2881,59,37,100,26,87,2213
1144,1790,86,39,140,26,31,1229
2532,1823,43,65,167,19,191,3047
3261,3678,77,53,133,37,80,2562
741,1322,23,30,42,66,20,671
3168,4938,41,62,71,31,218,2188
1302,1985,79,60,72,18,0,1771
4664,5909,90,91,3,44,86,3795
2687,3235,44,73,163,58,90,2746
4015,2618,33,76,31,2,257,4171
2830,5415,12,61,184,59,0,3026
4106,6198,45,51,145,36,0,3696
776,1256,60,36,188,8,0,1224
3890,7310,66,70,167,25,0,3929
2413,3169,68,41,106,40,0,2344
4427,7991,31,69,173,4,217,4249
3091,4926,46,98,166,43,168,3165
1066,2248,84,87,62,27,0,1599
4435,8310,21,32,54,38,0,4084
2071,3633,30,72,39,38,94,2148
1700,2016,24,37,156,64,150,1203
3354,4359,65,85,96,13,262,4180
1736,1633,42,52,171,7,147,2237
636,1000,52,72,19,64,42,1427
2656,2512,87,32,84,22,0,2375
3094,5512,27,43,100,53,132,3050
1161,1000,25,62,26,12,86,1653
2972,5779,49,56,37,72,44,2474
2808,3434,71,75,97,39,167,1899
586,2221,88,100,75,47,57,1500
3442,1826,90,45,163,44,183,3094
3273,1533,23,87,159,16,244,3614
3004,4258,75,43,106,59,208,3365
3200,1942,49,59,41,55,217,2464
4129,7801,54,73,158,24,0,4271
2147,3843,77,38,69,27,78,2017
3818,8022,77,40,12,16,143,3207
4187,8958,72,95,35,2,0,4365
1096,1062,86,51,74,31,11,1067
984,2485,49,49,138,63,12,1485
1145,1960,50,58,123,47,62,1360
3589,2991,70,92,125,19,19,2466
4884,4437,74,70,47,56,0,3932
1220,1637,10,77,147,11,33,1405
3567,2941,89,54,124,31,121,2604
3479,5724,68,99,55,29,287,4881
4111,7890,19,85,99,41,326,5096
2794,5368,20,99,145,69,0,3321
4130,4918,39,64,41,56,0,4702
646,1000,32,50,59,28,12,977
4482,5384,31,76,55,34,269,4123
3953,4370,60,89,2,56,188,4178
2910,5229,51,46,166,55,0,3022
3860,1905,54,100,155,32,304,4853
4052,3681,48,63,136,3,210,4395
518,1000,82,55,83,69,0,1107
2742,3021,74,35,17,11,39,1368
948,1348,59,39,88,48,48,1297
2448,3258,57,32,20,53,0,2480
1445,2600,46,88,153,56,0,1888
3477,3161,15,52,171,9,108,2932
4688,7550,79,34,12,65,34,3071
4515,7632,64,85,180,56,258,3783
738,1077,53,67,36,28,67,1192
3107,6015,63,46,186,31,173,3077
4840,7303,72,38,139,66,404,5261
4890,4657,66,36,162,59,311,4788
4666,4811,46,70,92,17,395,5522
1848,1859,32,93,157,35,48,2187
4900,6661,22,86,70,59,108,3386
692,1000,16,39,145,30,40,896
2276,3621,40,83,25,16,141,3097
4145,3224,72,95,173,47,332,4911
750,1273,54,73,139,28,0,1569
2288,4120,65,77,185,21,0,3516
2963,2611,31,31,159,45,74,2520
4404,7421,28,31,137,63,176,2798
1004,1932,69,50,103,1,96,1420
2121,3448,86,32,192,23,0,1698
2972,2085,11,52,63,33,251,3716
3046,6736,60,66,168,57,226,2752
3494,7273,43,43,20,66,150,3135
1217,2296,28,64,8,54,10,1452
4934,9728,35,76,145,37,166,3385
1158,2785,44,65,119,7,70,1710
4508,4537,72,44,68,1,360,2710
4264,4984,12,60,143,42,395,3207
3489,3308,14,70,120,39,0,3330
2604,1639,38,55,3,26,21,2339
2982,3868,26,41,118,57,234,3391
3107,4980,29,31,100,17,0,2971
693,1000,37,49,171,7,39,1146
4307,2783,82,87,112,71,306,5093
4219,2666,76,49,75,12,130,3288
3081,2277,19,63,154,38,260,2222
3065,1054,30,89,161,48,169,2940
3298,4831,31,66,50,54,0,3431
3906,5222,71,48,159,15,0,4561
1231,1000,21,81,129,30,0,2294
3372,5819,20,73,57,55,0,3605
3620,6288,31,56,149,21,0,3979
1031,1000,36,42,145,36,57,1563
4816,5996,56,50,177,26,220,4466
2269,3036,16,77,19,34,0,2441
2870,4565,55,86,87,23,261,3934
502,1000,37,81,46,41,0,963
4635,3890,19,46,30,55,0,3737
3390,6675,12,68,99,61,114,2670
3166,1159,86,92,134,52,0,3488
3806,4992,53,80,48,19,0,3705
1397,2571,63,59,150,8,96,2008
1779,2090,74,62,131,6,116,2005
2005,1737,72,92,81,57,97,2073
2455,2005,54,57,158,19,171,2924
3939,6701,35,95,17,38,30,3523
2353,3531,35,72,6,69,21,2154
3354,7955,87,42,37,16,0,3320
3885,5977,70,61,27,51,184,3752
4292,2166,50,44,17,62,363,4325
543,1115,23,92,106,67,10,1169
4112,7291,46,83,15,59,0,4178
3118,6481,11,52,61,19,0,3222
1788,3292,11,79,39,53,77,2274
719,1000,57,65,93,8,0,1291
2425,1346,31,35,57,46,0,2195
3472,5634,50,95,193,12,282,4346
3971,3902,18,98,93,39,0,4057
3274,6071,70,31,18,60,201,3497
1490,1787,56,72,26,27,147,2119
2312,4934,88,97,44,44,0,2690
1303,1141,12,33,158,70,109,1592
1993,3485,45,43,49,34,0,2455
4145,3713,52,43,93,25,0,3550
3391,1317,59,78,37,11,60,2252
2205,2523,72,32,138,48,43,1752
4016,2575,43,50,80,65,178,3857
3840,3083,82,90,73,10,0,3576
553,1000,19,31,15,26,35,975
4091,7574,22,39,166,18,0,4295
1454,2525,77,82,150,45,57,1856
2933,4300,25,78,109,26,37,2766
2129,3018,21,37,64,9,129,2342
3281,3028,34,86,48,36,245,2982
1149,1612,58,53,188,15,0,1932
3778,4095,82,37,199,2,85,2649
3140,1183,86,48,82,4,0,2563
870,1000,31,74,122,26,74,1475
1357,2604,57,93,164,60,0,2190
883,1313,73,59,106,69,69,1425
4377,7979,76,82,25,68,234,3493
3052,4575,31,79,109,70,278,2448
4834,6055,82,91,169,31,462,5826
4790,3901,56,71,2,69,61,4108
3225,3109,49,57,104,7,0,2915
3793,2947,12,60,170,4,110,3250
4488,2616,23,41,64,2,369,4427
1422,1142,67,74,145,49,52,1713
3415,4377,16,95,66,17,229,4501
3450,4718,38,97,141,17,259,4246
3546,4518,12,61,191,40,221,2809
1474,1000,22,70,31,51,0,2511
1730,2637,45,84,195,28,0,2392
2935,4821,47,98,187,46,0,3587
3434,5889,69,92,148,17,0,3420
703,1000,30,41,132,11,0,1181
